"alphat","ccz","nut","V","p_rgh","ccy","p","ccx","T","k","epsilon","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0037276,1.75,0.0026095,0.001,0.61035,11.9,-17.096,34.7,289.53,0.0084996,0.0024989,-0.24721,-0.048836,-0.16519,34.7,11.9,1.7
0.0035599,1.75,0.0024921,0.001,0.61684,11.9,-17.09,34.8,289.52,0.0090942,0.0029975,-0.23694,-0.067117,-0.19927,34.8,11.9,1.7
0.0033616,1.75,0.0023534,0.001,0.62438,11.9,-17.083,34.9,289.51,0.0097182,0.0036267,-0.2175,-0.080822,-0.22311,34.9,11.9,1.7
0.0031433,1.75,0.0022008,0.001,0.63177,11.9,-17.076,35,289.51,0.010329,0.0043819,-0.18693,-0.08619,-0.23017,35,11.9,1.7
0.0029092,1.75,0.0020371,0.001,0.63728,11.9,-17.07,35.1,289.52,0.010785,0.0051571,-0.14381,-0.077658,-0.21071,35.1,11.9,1.7
0.0026021,1.75,0.0018224,0.001,0.63793,11.9,-17.067,35.2,289.56,0.010575,0.0055345,-0.091051,-0.047688,-0.1514,35.2,11.9,1.7
0.0017827,1.75,0.0012485,0.001,0.63051,11.9,-17.067,35.3,289.71,0.0076669,0.0042435,-0.032171,0.012817,-0.037935,35.3,11.9,1.7
0.00011059,1.75,0.00080437,0.01,0.62448,11.9,-17.067,35.4,289.82,0.0051296,0.0029442,0,0,0,35.4,11.9,1.7
0.00013131,1.75,0.00096274,0.01,0.61693,12,-17.086,31.9,289.61,0.0073526,0.0050538,0,0,0,31.9,12,1.7
0.0022966,1.75,0.0016067,0.001,0.6214,12,-17.085,32,289.53,0.011773,0.0077755,0.037239,0.0021597,-0.058795,32,12,1.7
0.0036314,1.75,0.0025404,0.001,0.62677,12,-17.085,32.1,289.44,0.017258,0.010591,0.09368,-0.077237,-0.17402,32.1,12,1.7
0.0044207,1.75,0.0030931,0.001,0.62612,12,-17.087,32.2,289.42,0.018691,0.010215,0.14046,-0.10636,-0.21288,32.2,12,1.7
0.0051695,1.75,0.0036173,0.001,0.62281,12,-17.09,32.3,289.41,0.019174,0.0091906,0.17118,-0.10387,-0.20247,32.3,12,1.7
0.0058941,1.75,0.0041245,0.001,0.61989,12,-17.093,32.4,289.42,0.019243,0.0081134,0.18328,-0.0826,-0.16431,32.4,12,1.7
0.0065567,1.75,0.0045884,0.001,0.61867,12,-17.094,32.5,289.42,0.019038,0.0071329,0.17882,-0.051656,-0.11237,32.5,12,1.7
0.007094,1.75,0.0049647,0.001,0.61956,12,-17.092,32.6,289.43,0.018694,0.0063486,0.15983,-0.016873,-0.055057,32.6,12,1.7
0.0072265,1.75,0.0050579,0.001,0.62208,12,-17.089,32.7,289.45,0.018454,0.0060846,0.12765,0.018185,0.0029227,32.7,12,1.7
0.0061683,1.75,0.0043175,0.001,0.62537,12,-17.084,32.8,289.48,0.018318,0.0074557,0.08393,0.050982,0.058042,32.8,12,1.7
0.0037599,1.75,0.0026318,0.001,0.62771,12,-17.079,32.9,289.54,0.019985,0.017983,0.033972,0.073538,0.098522,32.9,12,1.7
0.00021353,1.75,0.001621,0.01,0.62831,12,-17.076,33,289.58,0.021732,0.027202,0,0,0,33,12,1.7
0.00022034,1.75,0.0016767,0.01,0.59434,12,-17.07,33.6,290.36,0.02308,0.029503,0,0,0,33.6,12,1.7
0.0028792,1.75,0.0020148,0.001,0.59881,12,-17.072,33.7,290.22,0.016549,0.016816,-0.0274,0.12411,0.19748,33.7,12,1.7
0.0042306,1.75,0.0029595,0.001,0.60635,12,-17.078,33.8,289.96,0.0092007,0.002955,-0.071528,0.1414,0.18644,33.8,12,1.7
0.0050575,1.75,0.0035379,0.001,0.61046,12,-17.085,33.9,289.75,0.0078287,0.0015693,-0.11144,0.13197,0.1591,33.9,12,1.7
0.0047421,1.75,0.0033177,0.001,0.61042,12,-17.091,34,289.63,0.0068903,0.0012879,-0.14655,0.11289,0.13022,34,12,1.7
0.0042909,1.75,0.0030027,0.001,0.60729,12,-17.097,34.1,289.58,0.0063616,0.0012134,-0.17608,0.090569,0.097784,34.1,12,1.7
0.0040325,1.75,0.0028224,0.001,0.6032,12,-17.102,34.2,289.55,0.006239,0.0012419,-0.20001,0.06773,0.060711,34.2,12,1.7
0.0039132,1.75,0.0027392,0.001,0.59971,12,-17.106,34.3,289.54,0.0063834,0.00134,-0.21845,0.045365,0.019394,34.3,12,1.7
0.0038539,1.75,0.0026978,0.001,0.59773,12,-17.109,34.4,289.54,0.0066936,0.0014964,-0.23168,0.023421,-0.024802,34.4,12,1.7
0.0038052,1.75,0.0026638,0.001,0.59783,12,-17.109,34.5,289.53,0.0071218,0.0017166,-0.24012,0.0016812,-0.070301,34.5,12,1.7
0.0037366,1.75,0.0026158,0.001,0.60028,12,-17.107,34.6,289.52,0.0076448,0.0020155,-0.24397,-0.019877,-0.11542,34.6,12,1.7
0.003638,1.75,0.0025468,0.001,0.60503,12,-17.102,34.7,289.52,0.0082572,0.0024168,-0.24252,-0.040945,-0.15837,34.7,12,1.7
0.0035066,1.75,0.0024549,0.001,0.61182,12,-17.096,34.8,289.51,0.0089559,0.0029521,-0.2344,-0.060554,-0.19678,34.8,12,1.7
0.0033393,1.75,0.0023378,0.001,0.62001,12,-17.088,34.9,289.5,0.0097208,0.003655,-0.21752,-0.076484,-0.22647,34.9,12,1.7
0.0031397,1.75,0.0021982,0.001,0.62841,12,-17.08,35,289.5,0.01051,0.004546,-0.18957,-0.084875,-0.24044,35,12,1.7
0.0029133,1.75,0.00204,0.001,0.63524,12,-17.073,35.1,289.51,0.011191,0.0055515,-0.1486,-0.079861,-0.22768,35.1,12,1.7
0.0026098,1.75,0.0018277,0.001,0.63732,12,-17.069,35.2,289.54,0.011227,0.006226,-0.097032,-0.05324,-0.17238,35.2,12,1.7
0.0017859,1.75,0.0012507,0.001,0.63141,12,-17.068,35.3,289.67,0.0080392,0.0046547,-0.038197,0.0064155,-0.053999,35.3,12,1.7
0.00011031,1.75,0.00080228,0.01,0.62619,12,-17.068,35.4,289.77,0.0051029,0.0029211,0,0,0,35.4,12,1.7
0.00013441,1.75,0.00098647,0.01,0.61736,12.1,-17.088,31.9,289.57,0.0077269,0.0054501,0,0,0,31.9,12.1,1.7
0.0023328,1.75,0.001632,0.001,0.62082,12.1,-17.087,32,289.5,0.012672,0.0088661,0.042904,-0.0059892,-0.075668,32,12.1,1.7
0.0036633,1.75,0.0025627,0.001,0.62445,12.1,-17.088,32.1,289.42,0.018534,0.012124,0.10105,-0.082508,-0.19415,32.1,12.1,1.7
0.004434,1.75,0.0031024,0.001,0.62234,12.1,-17.091,32.2,289.41,0.019645,0.01126,0.14827,-0.10753,-0.22713,32.2,12.1,1.7
0.0051483,1.75,0.0036025,0.001,0.61776,12.1,-17.095,32.3,289.41,0.019791,0.0098371,0.17796,-0.10066,-0.20827,32.3,12.1,1.7
0.0058261,1.75,0.004077,0.001,0.61405,12.1,-17.099,32.4,289.41,0.019575,0.0084958,0.18813,-0.07535,-0.16248,32.4,12.1,1.7
0.0064489,1.75,0.004513,0.001,0.61258,12.1,-17.1,32.5,289.42,0.019249,0.0074123,0.18131,-0.040896,-0.10507,32.5,12.1,1.7
0.0068943,1.75,0.004825,0.001,0.61373,12.1,-17.098,32.6,289.43,0.019284,0.0069531,0.15951,-0.0029851,-0.043585,32.6,12.1,1.7
0.0066714,1.75,0.0046696,0.001,0.61701,12.1,-17.094,32.7,289.44,0.021171,0.009127,0.12259,0.035413,0.021401,32.7,12.1,1.7
0.0057292,1.75,0.0040107,0.001,0.6217,12.1,-17.088,32.8,289.47,0.030726,0.026437,0.071148,0.070736,0.098122,32.8,12.1,1.7
0.0048541,1.75,0.003398,0.001,0.62551,12.1,-17.082,32.9,289.51,0.065493,0.15304,0.015131,0.081419,0.17688,32.9,12.1,1.7
0.00039563,1.75,0.0031839,0.01,0.6267,12.1,-17.08,33,289.54,0.0924,0.26451,0,0,0,33,12.1,1.7
0.0003929,1.75,0.0031577,0.01,0.60529,12.1,-17.072,33.6,290.09,0.089902,0.25138,0,0,0,33.6,12.1,1.7
0.0038106,1.75,0.0026668,0.001,0.60659,12.1,-17.074,33.7,290.03,0.056361,0.13822,-0.0088738,0.12393,0.24359,33.7,12.1,1.7
0.0034377,1.75,0.0024049,0.001,0.60893,12.1,-17.08,33.8,289.87,0.015933,0.014084,-0.056842,0.14939,0.2034,33.8,12.1,1.7
0.0041403,1.75,0.0028964,0.001,0.6099,12.1,-17.088,33.9,289.7,0.0079927,0.0022475,-0.10167,0.13739,0.16653,33.9,12.1,1.7
0.0043627,1.75,0.0030525,0.001,0.60801,12.1,-17.095,34,289.6,0.0065271,0.0012591,-0.13858,0.11674,0.1385,34,12.1,1.7
0.0040495,1.75,0.0028339,0.001,0.60387,12.1,-17.101,34.1,289.56,0.0059678,0.0011313,-0.16806,0.094192,0.10813,34.1,12.1,1.7
0.0038088,1.75,0.0026659,0.001,0.59931,12.1,-17.107,34.2,289.54,0.0058343,0.0011498,-0.19148,0.071628,0.073205,34.2,12.1,1.7
0.0036932,1.75,0.0025852,0.001,0.59551,12.1,-17.111,34.3,289.53,0.0059618,0.0012384,-0.20924,0.049966,0.03379,34.3,12.1,1.7
0.0036393,1.75,0.0025476,0.001,0.59322,12.1,-17.114,34.4,289.52,0.0062572,0.0013848,-0.22213,0.029056,-0.0092075,34.4,12.1,1.7
0.003606,1.75,0.0025243,0.001,0.59294,12.1,-17.114,34.5,289.52,0.0066825,0.0015948,-0.23058,0.008388,-0.054584,34.5,12.1,1.7
0.0035675,1.75,0.0024974,0.001,0.59502,12.1,-17.113,34.6,289.51,0.0072284,0.0018874,-0.23492,-0.012524,-0.10103,34.6,12.1,1.7
0.0035101,1.75,0.0024573,0.001,0.59956,12.1,-17.108,34.7,289.51,0.0079002,0.0022933,-0.23477,-0.033636,-0.14709,34.7,12.1,1.7
0.0034262,1.75,0.0023985,0.001,0.60641,12.1,-17.102,34.8,289.5,0.0087035,0.0028542,-0.22873,-0.054091,-0.1905,34.8,12.1,1.7
0.0033031,1.75,0.0023124,0.001,0.61507,12.1,-17.094,34.9,289.49,0.0096222,0.0036224,-0.21454,-0.071762,-0.22707,34.9,12.1,1.7
0.0031337,1.75,0.002194,0.001,0.6244,12.1,-17.084,35,289.49,0.010616,0.0046515,-0.18963,-0.082763,-0.24929,35,12.1,1.7
0.0029228,1.75,0.0020465,0.001,0.63257,12.1,-17.076,35.1,289.49,0.011572,0.005926,-0.15147,-0.081049,-0.24476,35.1,12.1,1.7
0.0026338,1.75,0.0018445,0.001,0.63637,12.1,-17.071,35.2,289.51,0.011972,0.0070266,-0.10165,-0.057876,-0.19481,35.2,12.1,1.7
0.0018293,1.75,0.001281,0.001,0.63283,12.1,-17.07,35.3,289.61,0.008761,0.0054013,-0.043987,-0.00046622,-0.073658,35.3,12.1,1.7
0.0001152,1.75,0.00083959,0.01,0.62901,12.1,-17.069,35.4,289.69,0.0055971,0.0033639,0,0,0,35.4,12.1,1.7
0.00014577,1.75,0.0010747,0.01,0.61811,12.2,-17.09,31.9,289.5,0.0092053,0.0071223,0,0,0,31.9,12.2,1.7
0.0024277,1.75,0.0016984,0.001,0.6202,12.2,-17.09,32,289.46,0.01429,0.010846,0.047901,-0.015829,-0.098189,32,12.2,1.7
0.0037071,1.75,0.0025935,0.001,0.62156,12.2,-17.091,32.1,289.41,0.019995,0.013965,0.1073,-0.088223,-0.21813,32.1,12.2,1.7
0.0044377,1.75,0.0031051,0.001,0.61773,12.2,-17.095,32.2,289.4,0.020569,0.012348,0.15452,-0.1094,-0.24362,32.2,12.2,1.7
0.0051014,1.75,0.0035697,0.001,0.6118,12.2,-17.101,32.3,289.41,0.020277,0.010428,0.18269,-0.098745,-0.21474,32.3,12.2,1.7
0.0057237,1.75,0.0040055,0.001,0.60732,12.2,-17.105,32.4,289.41,0.019751,0.0088062,0.19066,-0.070076,-0.16002,32.4,12.2,1.7
0.0063145,1.75,0.0044191,0.001,0.60569,12.2,-17.107,32.5,289.42,0.019492,0.0077565,0.18158,-0.032383,-0.095819,32.5,12.2,1.7
0.0066524,1.75,0.004656,0.001,0.60715,12.2,-17.105,32.6,289.42,0.021118,0.0087519,0.15684,0.0095319,-0.026232,32.6,12.2,1.7
0.006713,1.75,0.0046993,0.001,0.61094,12.2,-17.101,32.7,289.44,0.032153,0.022418,0.11437,0.05361,0.061871,32.7,12.2,1.7
0.0084414,1.75,0.0059097,0.001,0.61586,12.2,-17.095,32.8,289.46,0.08066,0.10916,0.05544,0.088861,0.20864,32.8,12.2,1.7
0.01327,1.75,0.0092893,0.001,0.62109,12.2,-17.089,32.9,289.46,0.22201,0.51001,0.0085991,0.076748,0.41371,32.9,12.2,1.7
0.022775,1.75,0.01796,0.01,0.57475,12.175,-17.139,33.025,289.4,0.65011,2.1182,0,-0.070833,0,33,12.2,1.7
0.048717,1.75,0.034102,0.01,0.52448,12.2,-17.196,33.1,289.26,1.3103,4.542,0,-0.14167,0,33.1,12.2,1.7
0.053709,1.75,0.037596,0.01,0.51715,12.2,-17.206,33.2,289.21,1.5428,5.6999,0,-0.14167,0,33.2,12.2,1.7
0.054968,1.75,0.038477,0.01,0.50841,12.2,-17.215,33.3,289.2,1.6083,6.0503,0,-0.14167,0,33.3,12.2,1.7
0.053586,1.75,0.037511,0.01,0.5186,12.2,-17.203,33.4,289.23,1.5333,5.6438,0,-0.14167,0,33.4,12.2,1.7
0.048395,1.75,0.033877,0.01,0.52488,12.2,-17.193,33.5,289.32,1.2915,4.4434,0,-0.14167,0,33.5,12.2,1.7
0.022542,1.75,0.017757,0.01,0.56707,12.175,-17.134,33.575,289.65,0.63531,2.0462,0,-0.070833,0,33.6,12.2,1.7
0.011724,1.75,0.0082057,0.001,0.61148,12.2,-17.082,33.7,289.79,0.19924,0.46067,-0.0076224,0.11235,0.43734,33.7,12.2,1.7
0.0054509,1.75,0.0038143,0.001,0.60832,12.2,-17.086,33.8,289.77,0.054003,0.075776,-0.044387,0.15664,0.27498,33.8,12.2,1.7
0.0034238,1.75,0.0023954,0.001,0.60777,12.2,-17.092,33.9,289.66,0.012545,0.0080287,-0.09378,0.14571,0.18495,33.9,12.2,1.7
0.0037412,1.75,0.0026179,0.001,0.60521,12.2,-17.099,34,289.58,0.0064222,0.0014878,-0.13208,0.12117,0.14828,34,12.2,1.7
0.0037743,1.75,0.0026414,0.001,0.60057,12.2,-17.105,34.1,289.54,0.0055895,0.0010647,-0.16061,0.096864,0.11919,34.1,12.2,1.7
0.0035688,1.75,0.0024978,0.001,0.59578,12.2,-17.111,34.2,289.53,0.0054177,0.0010581,-0.1827,0.073647,0.08687,34.2,12.2,1.7
0.0034496,1.75,0.0024146,0.001,0.59178,12.2,-17.116,34.3,289.52,0.0055125,0.0011336,-0.19914,0.051985,0.050092,34.3,12.2,1.7
0.0033943,1.75,0.0023761,0.001,0.5892,12.2,-17.118,34.4,289.51,0.0057765,0.0012654,-0.21107,0.031646,0.0091288,34.4,12.2,1.7
0.0033699,1.75,0.0023591,0.001,0.58848,12.2,-17.119,34.5,289.51,0.0061784,0.0014587,-0.21894,0.011943,-0.03539,34.5,12.2,1.7
0.0033572,1.75,0.0023502,0.001,0.59005,12.2,-17.118,34.6,289.5,0.0067243,0.0017356,-0.2232,-0.0079513,-0.082739,34.6,12.2,1.7
0.003343,1.75,0.0023403,0.001,0.59417,12.2,-17.114,34.7,289.5,0.0074376,0.0021343,-0.22387,-0.028436,-0.13195,34.7,12.2,1.7
0.0033147,1.75,0.0023204,0.001,0.60086,12.2,-17.108,34.8,289.49,0.0083364,0.0027072,-0.21962,-0.048938,-0.18083,34.8,12.2,1.7
0.0032488,1.75,0.0022744,0.001,0.60976,12.2,-17.099,34.9,289.49,0.0094122,0.0035256,-0.20812,-0.067482,-0.22508,34.9,12.2,1.7
0.0031223,1.75,0.002186,0.001,0.61983,12.2,-17.09,35,289.48,0.010626,0.0046826,-0.1865,-0.080242,-0.25665,35,12.2,1.7
0.0029353,1.75,0.0020552,0.001,0.62925,12.2,-17.08,35.1,289.48,0.011898,0.0062504,-0.15173,-0.081175,-0.26173,35.1,12.2,1.7
0.0026741,1.75,0.0018726,0.001,0.63485,12.2,-17.074,35.2,289.49,0.012806,0.0079362,-0.1042,-0.061248,-0.21863,35.2,12.2,1.7
0.0019377,1.75,0.0013569,0.001,0.63415,12.2,-17.072,35.3,289.55,0.010132,0.0068299,-0.048054,-0.0075637,-0.097285,35.3,12.2,1.7
0.00012947,1.75,0.00094941,0.01,0.63211,12.2,-17.071,35.4,289.6,0.007189,0.0049293,0,0,0,35.4,12.2,1.7
0.00016632,1.75,0.0012367,0.01,0.61747,12.3,-17.094,31.9,289.44,0.012219,0.010931,0,0,0,31.9,12.3,1.7
0.0025836,1.75,0.0018075,0.001,0.61838,12.3,-17.094,32,289.42,0.016804,0.014133,0.051031,-0.025345,-0.12443,32,12.3,1.7
0.0037525,1.75,0.0026253,0.001,0.61768,12.3,-17.096,32.1,289.4,0.021541,0.016044,0.1117,-0.093974,-0.24493,32.1,12.3,1.7
0.0044174,1.75,0.003091,0.001,0.61218,12.3,-17.101,32.2,289.4,0.021342,0.013369,0.15838,-0.11189,-0.2615,32.2,12.3,1.7
0.0050089,1.75,0.0035051,0.001,0.60498,12.3,-17.108,32.3,289.41,0.020515,0.010876,0.18453,-0.098514,-0.22138,32.3,12.3,1.7
0.0055614,1.75,0.003892,0.001,0.59987,12.3,-17.113,32.4,289.41,0.019657,0.0089788,0.19007,-0.067691,-0.15691,32.4,12.3,1.7
0.0061306,1.75,0.0042906,0.001,0.59824,12.3,-17.114,32.5,289.42,0.019679,0.0081331,0.17889,-0.027215,-0.084942,32.5,12.3,1.7
0.0065288,1.75,0.0045699,0.001,0.60001,12.3,-17.112,32.6,289.42,0.024223,0.011911,0.15127,0.020005,-0.0034164,32.6,12.3,1.7
0.007741,1.75,0.0054195,0.001,0.6041,12.3,-17.108,32.7,289.43,0.049745,0.044776,0.10335,0.071581,0.12189,32.7,12.3,1.7
0.012614,1.75,0.0088311,0.001,0.60962,12.3,-17.102,32.8,289.44,0.14179,0.21417,0.038211,0.10697,0.37355,32.8,12.3,1.7
0.021301,1.75,0.014911,0.001,0.61618,12.3,-17.096,32.9,289.42,0.34353,0.73004,-0.0087115,0.087509,0.77003,32.9,12.3,1.7
0.03215,1.75,0.022505,0.001,0.59377,12.3,-17.123,33,289.34,0.68611,1.9255,-0.026603,0.00017202,1.1488,33,12.3,1.7
0.03998,1.75,0.027986,0.001,0.57216,12.3,-17.149,33.1,289.25,0.99083,3.1994,-0.032068,-0.05842,1.3947,33.1,12.3,1.7
0.042351,1.75,0.029646,0.001,0.57069,12.3,-17.153,33.2,289.2,1.1189,3.8519,-0.022977,-0.054983,1.5227,33.2,12.3,1.7
0.042813,1.75,0.029969,0.001,0.56521,12.3,-17.159,33.3,289.19,1.1524,4.0424,-0.0037586,-0.051833,1.5561,33.3,12.3,1.7
0.04233,1.75,0.029631,0.001,0.57211,12.3,-17.151,33.4,289.22,1.1143,3.8223,0.014639,-0.05488,1.5151,33.4,12.3,1.7
0.039851,1.75,0.027896,0.001,0.5735,12.3,-17.145,33.5,289.29,0.98075,3.1442,0.021844,-0.057682,1.3802,33.5,12.3,1.7
0.031635,1.75,0.022144,0.001,0.593,12.3,-17.118,33.6,289.45,0.66944,1.8627,0.015286,0.0078658,1.1293,33.6,12.3,1.7
0.019598,1.75,0.013718,0.001,0.61258,12.3,-17.09,33.7,289.62,0.31455,0.66541,0.0013379,0.11538,0.7572,33.7,12.3,1.7
0.009239,1.75,0.0064663,0.001,0.60606,12.3,-17.093,33.8,289.68,0.10545,0.16025,-0.035495,0.16398,0.40007,33.8,12.3,1.7
0.0037208,1.75,0.0026039,0.001,0.60443,12.3,-17.097,33.9,289.63,0.022384,0.020026,-0.088829,0.15521,0.21723,33.9,12.3,1.7
0.0031334,1.75,0.0021927,0.001,0.60204,12.3,-17.103,34,289.56,0.006805,0.0021587,-0.12793,0.12533,0.15897,34,12.3,1.7
0.0034687,1.75,0.0024275,0.001,0.59739,12.3,-17.109,34.1,289.53,0.005243,0.0010202,-0.15434,0.09754,0.12979,34.1,12.3,1.7
0.0033269,1.75,0.0023285,0.001,0.59261,12.3,-17.115,34.2,289.51,0.00501,0.0009706,-0.17386,0.072628,0.10034,34.2,12.3,1.7
0.0032026,1.75,0.0022417,0.001,0.58854,12.3,-17.119,34.3,289.51,0.0050665,0.0010314,-0.188,0.050073,0.066715,34.3,12.3,1.7
0.0031411,1.75,0.0021987,0.001,0.58576,12.3,-17.122,34.4,289.5,0.005289,0.0011464,-0.19806,0.029565,0.028427,34.4,12.3,1.7
0.0031169,1.75,0.0021818,0.001,0.58466,12.3,-17.124,34.5,289.5,0.0056516,0.0013197,-0.20484,0.010486,-0.014691,34.5,12.3,1.7
0.0031201,1.75,0.0021841,0.001,0.58564,12.3,-17.123,34.6,289.49,0.006175,0.0015748,-0.20868,-0.008068,-0.062538,34.6,12.3,1.7
0.0031442,1.75,0.002201,0.001,0.58917,12.3,-17.12,34.7,289.49,0.0069041,0.0019553,-0.20973,-0.027025,-0.11464,34.7,12.3,1.7
0.0031734,1.75,0.0022215,0.001,0.59548,12.3,-17.114,34.8,289.48,0.0078774,0.002525,-0.20698,-0.046419,-0.16905,34.8,12.3,1.7
0.0031744,1.75,0.0022223,0.001,0.60437,12.3,-17.105,34.9,289.48,0.0090986,0.003373,-0.198,-0.064569,-0.22126,34.9,12.3,1.7
0.0031031,1.75,0.0021724,0.001,0.61491,12.3,-17.095,35,289.47,0.010531,0.0046332,-0.17981,-0.077781,-0.26274,35,12.3,1.7
0.0029472,1.75,0.0020635,0.001,0.62534,12.3,-17.085,35.1,289.47,0.012134,0.0064896,-0.14885,-0.080238,-0.27838,35.1,12.3,1.7
0.0027214,1.75,0.0019056,0.001,0.63247,12.3,-17.077,35.2,289.47,0.013661,0.0089035,-0.10426,-0.062957,-0.24335,35.2,12.3,1.7
0.0020903,1.75,0.0014637,0.001,0.63404,12.3,-17.074,35.3,289.5,0.012103,0.0090644,-0.049433,-0.012999,-0.12221,35.3,12.3,1.7
0.00015031,1.75,0.0011118,0.01,0.63338,12.3,-17.074,35.4,289.52,0.0098581,0.0079142,0,0,0,35.4,12.3,1.7
0.0001915,1.75,0.0014382,0.01,0.61471,12.4,-17.098,31.9,289.41,0.016514,0.017155,0,0,0,31.9,12.4,1.7
0.0027637,1.75,0.0019337,0.001,0.61489,12.4,-17.098,32,289.4,0.019964,0.018744,0.052474,-0.033595,-0.15208,32,12.4,1.7
0.0037797,1.75,0.0026445,0.001,0.61271,12.4,-17.101,32.1,289.39,0.022967,0.01815,0.11411,-0.099255,-0.2727,32.1,12.4,1.7
0.0043571,1.75,0.0030489,0.001,0.60576,12.4,-17.108,32.2,289.4,0.021826,0.01419,0.15966,-0.11473,-0.27932,32.2,12.4,1.7
0.0048497,1.75,0.0033938,0.001,0.59747,12.4,-17.115,32.3,289.41,0.020392,0.011103,0.18344,-0.10012,-0.22742,32.3,12.4,1.7
0.0053048,1.75,0.0037125,0.001,0.59195,12.4,-17.121,32.4,289.42,0.019156,0.0089396,0.18661,-0.06895,-0.15333,32.4,12.4,1.7
0.0058556,1.75,0.0040984,0.001,0.59035,12.4,-17.122,32.5,289.42,0.019456,0.0083164,0.17396,-0.026969,-0.074096,32.5,12.4,1.7
0.0065106,1.75,0.0045576,0.001,0.59225,12.4,-17.12,32.6,289.43,0.026839,0.014776,0.14523,0.025675,0.018349,32.6,12.4,1.7
0.0087485,1.75,0.0061251,0.001,0.59627,12.4,-17.115,32.7,289.43,0.062788,0.061767,0.095361,0.085726,0.17421,32.7,12.4,1.7
0.014535,1.75,0.010175,0.001,0.60248,12.4,-17.109,32.8,289.43,0.16851,0.26053,0.026508,0.12834,0.50478,32.8,12.4,1.7
0.021253,1.75,0.014878,0.001,0.61036,12.4,-17.103,32.9,289.4,0.33024,0.67035,-0.036867,0.12079,1.051,32.9,12.4,1.7
0.024469,1.75,0.017129,0.001,0.61248,12.4,-17.105,33,289.31,0.45275,1.0854,-0.06906,0.066194,1.7086,33,12.4,1.7
0.023804,1.75,0.016663,0.001,0.61535,12.4,-17.107,33.1,289.23,0.47558,1.2364,-0.057559,0.03657,2.2203,33.1,12.4,1.7
0.022218,1.75,0.015553,0.001,0.61656,12.4,-17.108,33.2,289.18,0.45564,1.2257,-0.032056,0.045565,2.4437,33.2,12.4,1.7
0.021634,1.75,0.015144,0.001,0.6135,12.4,-17.112,33.3,289.17,0.44944,1.226,-0.0043482,0.049564,2.4913,33.3,12.4,1.7
0.02222,1.75,0.015554,0.001,0.61851,12.4,-17.106,33.4,289.19,0.45597,1.2261,0.021455,0.04773,2.4325,33.4,12.4,1.7
0.023922,1.75,0.016745,0.001,0.61858,12.4,-17.102,33.5,289.25,0.47744,1.2388,0.043872,0.039298,2.1954,33.5,12.4,1.7
0.024328,1.75,0.01703,0.001,0.6153,12.4,-17.099,33.6,289.39,0.44915,1.0741,0.05372,0.073517,1.6708,33.6,12.4,1.7
0.019837,1.75,0.013886,0.001,0.61072,12.4,-17.095,33.7,289.54,0.30659,0.62051,0.022711,0.14358,1.0124,33.7,12.4,1.7
0.011132,1.75,0.0077921,0.001,0.60276,12.4,-17.099,33.8,289.62,0.12932,0.19928,-0.033236,0.17765,0.50373,33.8,12.4,1.7
0.0043687,1.75,0.0030579,0.001,0.60056,12.4,-17.103,33.9,289.6,0.03079,0.030178,-0.089449,0.16344,0.24775,33.9,12.4,1.7
0.0028314,1.75,0.0019816,0.001,0.59866,12.4,-17.107,34,289.55,0.0074023,0.0029485,-0.12675,0.12727,0.16817,34,12.4,1.7
0.0031806,1.75,0.0022259,0.001,0.59439,12.4,-17.113,34.1,289.52,0.0049362,0.00098837,-0.14912,0.094792,0.13851,34.1,12.4,1.7
0.0031013,1.75,0.0021706,0.001,0.58984,12.4,-17.118,34.2,289.5,0.0046422,0.00089384,-0.16462,0.067251,0.11198,34.2,12.4,1.7
0.0029711,1.75,0.0020795,0.001,0.58584,12.4,-17.123,34.3,289.5,0.0046652,0.00094268,-0.17533,0.042961,0.081542,34.3,12.4,1.7
0.0028975,1.75,0.0020281,0.001,0.58296,12.4,-17.126,34.4,289.49,0.0048445,0.0010427,-0.18272,0.021576,0.045965,34.4,12.4,1.7
0.0028656,1.75,0.0020058,0.001,0.58156,12.4,-17.127,34.5,289.49,0.0051619,0.0011975,-0.18806,0.0027973,0.0041572,34.5,12.4,1.7
0.002875,1.75,0.0020125,0.001,0.58201,12.4,-17.127,34.6,289.49,0.0056486,0.0014299,-0.19148,-0.014096,-0.044107,34.6,12.4,1.7
0.002927,1.75,0.0020489,0.001,0.58488,12.4,-17.124,34.7,289.48,0.0063666,0.0017858,-0.19278,-0.030554,-0.098484,34.7,12.4,1.7
0.0030086,1.75,0.0021061,0.001,0.59064,12.4,-17.119,34.8,289.48,0.0073823,0.0023387,-0.19128,-0.04753,-0.15766,34.8,12.4,1.7
0.0030799,1.75,0.0021561,0.001,0.59926,12.4,-17.11,34.9,289.47,0.0087194,0.0031927,-0.18458,-0.063775,-0.21725,34.9,12.4,1.7
0.0030739,1.75,0.002152,0.001,0.60996,12.4,-17.1,35,289.47,0.010346,0.0045171,-0.16972,-0.075797,-0.26827,35,12.4,1.7
0.0029553,1.75,0.0020691,0.001,0.62105,12.4,-17.089,35.1,289.46,0.012256,0.006618,-0.14284,-0.078253,-0.29455,35.1,12.4,1.7
0.0027631,1.75,0.0019347,0.001,0.62928,12.4,-17.081,35.2,289.46,0.014427,0.0098196,-0.10189,-0.062702,-0.26816,35.2,12.4,1.7
