"cellID","alphat","ccz","nut","V","p_rgh","ccy","p","ccx","T","k","epsilon","U:0","U:1","U:2","Cell Type"
21346,0.0050172,1.85,0.0035103,0.001,0.65874,9.35,-18.02,32.35,290.26,0.0090115,0.0020821,0.05818,-0.081587,-0.16716,12
21347,0.0043118,1.85,0.0030167,0.001,0.65206,9.35,-18.025,32.45,290.3,0.0091211,0.002482,0.082428,-0.094794,-0.14847,12
21348,0.0022435,1.85,0.0015698,0.001,0.64188,9.35,-18.033,32.55,290.33,0.0084671,0.0041104,0.11452,-0.10535,-0.10714,12
21349,0.0015826,1.85,0.0011076,0.001,0.62304,9.35,-18.051,32.65,290.34,0.0097378,0.007705,0.13657,-0.045908,-0.066565,12
21350,0.0015198,1.85,0.0010637,0.001,0.62898,9.35,-18.045,32.75,290.35,0.0089825,0.006827,0.10317,-0.018114,-0.034041,12
21351,0.0014461,1.85,0.0010121,0.001,0.62881,9.35,-18.045,32.85,290.35,0.0081338,0.0058833,0.10298,-0.0053973,-0.0086902,12
21352,0.0013993,1.85,0.00097923,0.001,0.62783,9.35,-18.046,32.95,290.35,0.0076156,0.0053305,0.10739,0.00042559,0.010274,12
21353,0.0013762,1.85,0.0009631,0.001,0.62705,9.35,-18.047,33.05,290.35,0.0073666,0.0050711,0.11077,0.0020796,0.024919,12
21354,0.0013692,1.85,0.00095824,0.001,0.62618,9.35,-18.048,33.15,290.34,0.0072917,0.0049937,0.11293,0.0018373,0.036851,12
21355,0.0013703,1.85,0.00095908,0.001,0.62534,9.35,-18.049,33.25,290.34,0.0073045,0.0050068,0.11308,0.00094747,0.046883,12
21356,0.0013734,1.85,0.00096125,0.001,0.62466,9.35,-18.05,33.35,290.33,0.0073381,0.0050417,0.11098,-3.7533e-05,0.055381,12
21357,0.0013736,1.85,0.00096129,0.001,0.62419,9.35,-18.051,33.45,290.33,0.0073419,0.0050466,0.10677,-0.00087707,0.062515,12
21358,0.0013673,1.85,0.00095672,0.001,0.624,9.35,-18.052,33.55,290.32,0.0072731,0.0049762,0.10073,-0.0014792,0.068362,12
21359,0.0013514,1.85,0.00094567,0.001,0.62409,9.35,-18.052,33.65,290.31,0.0071048,0.0048041,0.093169,-0.0018209,0.072972,12
21360,0.0013241,1.85,0.00092665,0.001,0.62445,9.35,-18.052,33.75,290.3,0.006821,0.0045188,0.08443,-0.0019121,0.076386,12
21361,0.0012846,1.85,0.00089904,0.001,0.62507,9.35,-18.052,33.85,290.3,0.006421,0.0041273,0.074902,-0.0018297,0.078647,12
21362,0.0012337,1.85,0.00086336,0.001,0.62592,9.35,-18.051,33.95,290.29,0.0059249,0.0036594,0.064796,-0.001671,0.079725,12
21363,0.0011729,1.85,0.00082063,0.001,0.62699,9.35,-18.051,34.05,290.28,0.0053536,0.0031433,0.054369,-0.0014796,0.079554,12
21364,0.0011028,1.85,0.00077166,0.001,0.62822,9.35,-18.05,34.15,290.27,0.0047325,0.0026122,0.043821,-0.0012737,0.078044,12
21365,0.0010245,1.85,0.00071696,0.001,0.62957,9.35,-18.049,34.25,290.26,0.0040845,0.0020942,0.033425,-0.0010379,0.075031,12
21366,0.00093882,1.85,0.00065704,0.001,0.63099,9.35,-18.048,34.35,290.26,0.0034302,0.0016117,0.02317,-0.00068803,0.070409,12
21367,0.0008459,1.85,0.00059187,0.001,0.63252,9.35,-18.047,34.45,290.25,0.002785,0.0011794,0.013966,-0.00017492,0.063662,12
21368,0.00074502,1.85,0.00052113,0.001,0.63431,9.35,-18.046,34.55,290.24,0.0021587,0.00080479,0.0044568,0.00059101,0.054035,12
21369,0.0010873,1.85,0.0007583,0.001,0.63829,9.35,-18.044,34.65,290.19,0.0018946,0.000426,0.0050724,-0.0035516,0.029835,12
21370,0.0022562,1.85,0.0015769,0.001,0.64041,9.35,-18.044,34.75,290.16,0.0028186,0.00045344,0.016359,-0.0062282,0.0081313,12
21371,0.0029276,1.85,0.0020483,0.001,0.64091,9.35,-18.044,34.85,290.14,0.0031896,0.00044701,0.026771,-0.004687,0.0002324,12
21372,0.0030917,1.85,0.002165,0.001,0.64054,9.35,-18.045,34.95,290.14,0.0030925,0.00039755,0.036606,0.00047732,0.0031356,12
21373,0.0028586,1.85,0.002003,0.001,0.63969,9.35,-18.045,35.05,290.15,0.0026239,0.00030936,0.043487,0.0089541,0.014359,12
21374,0.0023978,1.85,0.0016805,0.001,0.6389,9.35,-18.045,35.15,290.16,0.0020388,0.00022263,0.042983,0.018884,0.029307,12
21375,0.0017505,1.85,0.0012264,0.001,0.63856,9.35,-18.045,35.25,290.17,0.0015223,0.00017007,0.032891,0.026314,0.04289,12
21376,0.00057291,1.85,0.00040085,0.001,0.6388,9.35,-18.044,35.35,290.18,0.0012767,0.00036594,0.014664,0.026899,0.046232,12
21377,0.0010641,1.85,0.00074435,0.001,0.66381,9.45,-18.02,31.95,290.17,0.0044088,0.0023503,-0.0048145,0.049439,-0.045807,12
21378,0.0035952,1.85,0.0025138,0.001,0.66533,9.45,-18.02,32.05,290.15,0.007452,0.0019882,-0.0011844,0.0075009,-0.12628,12
21379,0.0045461,1.85,0.0031806,0.001,0.66489,9.45,-18.02,32.15,290.16,0.008441,0.0020162,0.012638,-0.043171,-0.16883,12
21380,0.0050552,1.85,0.003537,0.001,0.66285,9.45,-18.019,32.25,290.2,0.008861,0.0019979,0.025461,-0.07473,-0.18175,12
21381,0.0051371,1.85,0.0035942,0.001,0.65949,9.45,-18.02,32.35,290.25,0.0091721,0.0021065,0.035328,-0.0912,-0.17413,12
21382,0.0040547,1.85,0.0028369,0.001,0.65604,9.45,-18.021,32.45,290.3,0.0091052,0.0026302,0.03845,-0.10071,-0.14976,12
21383,0.0015708,1.85,0.0010995,0.001,0.65366,9.45,-18.021,32.55,290.34,0.0095912,0.0075302,0.027243,-0.099686,-0.088311,12
21384,0.00068921,1.85,0.00048225,0.001,0.64259,9.45,-18.045,34.65,290.11,0.0018495,0.00063836,-0.00036504,-0.0097807,-0.023093,12
21385,0.002828,1.85,0.0019791,0.001,0.64298,9.45,-18.045,34.75,290.1,0.0033811,0.00051986,0.0024828,-0.013526,-0.035587,12
21386,0.0037523,1.85,0.0026275,0.001,0.64301,9.45,-18.045,34.85,290.1,0.0039404,0.00053183,0.0087568,-0.011848,-0.037958,12
21387,0.0039718,1.85,0.0027826,0.001,0.64257,9.45,-18.045,34.95,290.1,0.0039992,0.00051729,0.017367,-0.0057037,-0.031521,12
21388,0.0037524,1.85,0.0026302,0.001,0.64145,9.45,-18.046,35.05,290.11,0.0035852,0.00043983,0.027151,0.0061609,-0.01449,12
21389,0.0031988,1.85,0.0022431,0.001,0.64008,9.45,-18.046,35.15,290.13,0.0028219,0.0003195,0.031463,0.021659,0.0086787,12
21390,0.0022474,1.85,0.0015759,0.001,0.63915,9.45,-18.046,35.25,290.15,0.0020129,0.00023139,0.025973,0.035123,0.030702,12
21391,0.00063453,1.85,0.00044414,0.001,0.63878,9.45,-18.045,35.35,290.17,0.0015655,0.00049665,0.011479,0.039806,0.041514,12
21392,0.0011267,1.85,0.00078825,0.001,0.66292,9.55,-18.022,31.95,290.14,0.0049418,0.0027884,-0.0048422,0.057993,-0.047571,12
21393,0.0036717,1.85,0.0025677,0.001,0.665,9.55,-18.022,32.05,290.11,0.0081796,0.0023451,-0.0011757,0.0077546,-0.13646,12
21394,0.0045546,1.85,0.0031866,0.001,0.66454,9.55,-18.021,32.15,290.13,0.0088705,0.0022223,0.010103,-0.045891,-0.18042,12
21395,0.0051037,1.85,0.0035709,0.001,0.66214,9.55,-18.021,32.25,290.18,0.0092512,0.002157,0.019404,-0.076469,-0.19136,12
21396,0.0052274,1.85,0.0036574,0.001,0.65851,9.55,-18.022,32.35,290.23,0.0095904,0.0022633,0.024048,-0.088193,-0.18034,12
21397,0.0041411,1.85,0.0028974,0.001,0.65507,9.55,-18.022,32.45,290.29,0.00941,0.0027506,0.02295,-0.08568,-0.15168,12
21398,0.0014841,1.85,0.0010388,0.001,0.65216,9.55,-18.022,32.55,290.33,0.0085604,0.0063486,0.011159,-0.055318,-0.08208,12
21399,0.00079454,1.85,0.0005561,0.001,0.6438,9.55,-18.045,34.65,290.08,0.0024573,0.00097726,-0.0024988,-0.010568,-0.04078,12
21400,0.0030081,1.85,0.0021054,0.001,0.64394,9.55,-18.045,34.75,290.08,0.0037208,0.00059179,-0.0054086,-0.017205,-0.059616,12
21401,0.0040028,1.85,0.0028034,0.001,0.644,9.55,-18.045,34.85,290.07,0.004296,0.00059251,-0.0039126,-0.016865,-0.064435,12
21402,0.0042331,1.85,0.0029659,0.001,0.64378,9.55,-18.046,34.95,290.06,0.0044571,0.00060283,0.00161,-0.01118,-0.059599,12
21403,0.0040843,1.85,0.0028628,0.001,0.6428,9.55,-18.046,35.05,290.07,0.0042451,0.00056655,0.011818,0.0022384,-0.041189,12
21404,0.0036099,1.85,0.002532,0.001,0.64107,9.55,-18.047,35.15,290.1,0.0035216,0.00044083,0.020364,0.022111,-0.011999,12
21405,0.0025516,1.85,0.0017904,0.001,0.63951,9.55,-18.047,35.25,290.13,0.0024858,0.00031061,0.019541,0.041429,0.017857,12
21406,0.00069151,1.85,0.00048417,0.001,0.63848,9.55,-18.046,35.35,290.15,0.0018591,0.00064248,0.0085699,0.049628,0.03613,12
21407,0.001187,1.85,0.00083052,0.001,0.66175,9.65,-18.025,31.95,290.12,0.0054839,0.0032589,-0.0052154,0.066852,-0.04915,12
21408,0.0036712,1.85,0.0025676,0.001,0.66434,9.65,-18.024,32.05,290.08,0.0087276,0.00267,-0.0021523,0.010446,-0.14529,12
21409,0.0045266,1.85,0.0031671,0.001,0.66395,9.65,-18.024,32.15,290.1,0.0092513,0.0024321,0.0071352,-0.045721,-0.19094,12
21410,0.0051488,1.85,0.0036025,0.001,0.66165,9.65,-18.023,32.25,290.15,0.0097188,0.0023597,0.013659,-0.075298,-0.20038,12
21411,0.0053525,1.85,0.0037449,0.001,0.65844,9.65,-18.023,32.35,290.21,0.010205,0.0025031,0.014963,-0.084098,-0.18709,12
21412,0.0042741,1.85,0.0029905,0.001,0.65554,9.65,-18.022,32.45,290.28,0.010006,0.0030129,0.011204,-0.077661,-0.15587,12
21413,0.0014733,1.85,0.0010313,0.001,0.65311,9.65,-18.022,32.55,290.33,0.0084346,0.0062084,0.0034088,-0.04552,-0.081431,12
21414,0.00087171,1.85,0.0006101,0.001,0.64397,9.65,-18.045,34.65,290.07,0.0029583,0.001291,-0.0036076,-0.0098248,-0.050676,12
21415,0.0031416,1.85,0.002199,0.001,0.64421,9.65,-18.045,34.75,290.06,0.0041442,0.0007029,-0.010403,-0.017662,-0.076691,12
21416,0.0040802,1.85,0.0028578,0.001,0.64445,9.65,-18.046,34.85,290.05,0.0046445,0.00067934,-0.012772,-0.018848,-0.085456,12
21417,0.0042337,1.85,0.0029662,0.001,0.64455,9.65,-18.046,34.95,290.04,0.0047734,0.00069134,-0.010445,-0.014693,-0.084067,12
21418,0.0041021,1.85,0.0028745,0.001,0.64392,9.65,-18.047,35.05,290.04,0.0047117,0.0006951,-0.0019546,-0.0018392,-0.067871,12
21419,0.0037237,1.85,0.0026112,0.001,0.64213,9.65,-18.047,35.15,290.07,0.0041787,0.00060186,0.0099575,0.021086,-0.034159,12
21420,0.0027165,1.85,0.0019071,0.001,0.6399,9.65,-18.048,35.25,290.1,0.0029738,0.00041734,0.014499,0.045816,0.0040841,12
21421,0.00074466,1.85,0.0005215,0.001,0.63815,9.65,-18.047,35.35,290.14,0.0021556,0.00080193,0.006496,0.056729,0.03032,12
21422,0.001245,1.85,0.00087112,0.001,0.6601,9.75,-18.028,31.95,290.09,0.0060315,0.0037585,-0.0053767,0.076667,-0.050251,12
21423,0.0036271,1.85,0.0025369,0.001,0.66316,9.75,-18.027,32.05,290.04,0.0091355,0.0029608,-0.0021161,0.015488,-0.15262,12
21424,0.004465,1.85,0.003124,0.001,0.66289,9.75,-18.027,32.15,290.06,0.0095769,0.0026423,0.0060367,-0.042484,-0.1996,12
21425,0.0051704,1.85,0.0036176,0.001,0.66082,9.75,-18.026,32.25,290.12,0.010192,0.0025845,0.011029,-0.070685,-0.20857,12
21426,0.0054769,1.85,0.003832,0.001,0.65806,9.75,-18.025,32.35,290.19,0.010885,0.0027827,0.010538,-0.076521,-0.19443,12
21427,0.0044272,1.85,0.0030977,0.001,0.6556,9.75,-18.024,32.45,290.25,0.010755,0.0033606,0.0055638,-0.067232,-0.16247,12
21428,0.0015001,1.85,0.0010501,0.001,0.65337,9.75,-18.023,32.55,290.3,0.0087429,0.0065514,-0.00057763,-0.033296,-0.085413,12
21429,0.00093558,1.85,0.00065481,0.001,0.64389,9.75,-18.045,34.65,290.07,0.0034079,0.0015962,-0.0042387,-0.0050943,-0.057863,12
21430,0.003282,1.85,0.0022975,0.001,0.64421,9.75,-18.046,34.75,290.05,0.0046316,0.00084035,-0.013842,-0.014039,-0.090357,12
21431,0.0041427,1.85,0.0029017,0.001,0.64459,9.75,-18.046,34.85,290.04,0.0050459,0.00078971,-0.019145,-0.017114,-0.1032,12
21432,0.0041806,1.85,0.0029289,0.001,0.64496,9.75,-18.047,34.95,290.02,0.0050721,0.00079052,-0.019113,-0.014902,-0.10531,12
21433,0.0039924,1.85,0.0027969,0.001,0.64465,9.75,-18.048,35.05,290.01,0.00501,0.00080769,-0.012372,-0.0035651,-0.092082,12
21434,0.0036888,1.85,0.0025854,0.001,0.64316,9.75,-18.048,35.15,290.03,0.0047329,0.00077979,0.00010864,0.020056,-0.057895,12
21435,0.0027883,1.85,0.0019576,0.001,0.64038,9.75,-18.048,35.25,290.08,0.0035047,0.00056469,0.010656,0.04924,-0.010989,12
21436,0.00079676,1.85,0.00055809,0.001,0.63783,9.75,-18.048,35.35,290.12,0.0024676,0.00098191,0.0053762,0.062809,0.024464,12
21437,0.0012996,1.85,0.00090937,0.001,0.65798,9.85,-18.032,31.95,290.06,0.0065715,0.0042739,-0.0050366,0.086675,-0.050499,12
21438,0.0035494,1.85,0.0024826,0.001,0.6615,9.85,-18.031,32.05,290.01,0.0094349,0.0032271,-0.00064857,0.021433,-0.15795,12
21439,0.0043699,1.85,0.0030575,0.001,0.66148,9.85,-18.03,32.15,290.02,0.0098604,0.002862,0.0071605,-0.037923,-0.20605,12
21440,0.0051525,1.85,0.0036051,0.001,0.65988,9.85,-18.029,32.25,290.08,0.010646,0.0028296,0.01177,-0.065051,-0.21578,12
21441,0.0055776,1.85,0.0039025,0.001,0.65778,9.85,-18.027,32.35,290.15,0.011579,0.0030923,0.010424,-0.068888,-0.20245,12
21442,0.0045783,1.85,0.0032035,0.001,0.65595,9.85,-18.025,32.45,290.22,0.011615,0.0037901,0.0044343,-0.058906,-0.17173,12
21443,0.0015774,1.85,0.0011042,0.001,0.65398,9.85,-18.024,32.55,290.27,0.0096679,0.007618,-0.0023953,-0.029753,-0.095086,12
21444,0.0010054,1.85,0.00070378,0.001,0.64358,9.85,-18.046,34.65,290.07,0.0039344,0.0019796,-0.005129,-0.0022078,-0.064299,12
21445,0.003431,1.85,0.0024022,0.001,0.64395,9.85,-18.046,34.75,290.05,0.0051957,0.0010114,-0.017504,-0.0091171,-0.1024,12
21446,0.0042199,1.85,0.0029562,0.001,0.64442,9.85,-18.047,34.85,290.02,0.005506,0.00092299,-0.024958,-0.013559,-0.11866,12
21447,0.0041356,1.85,0.0028976,0.001,0.64503,9.85,-18.048,34.95,290,0.0053888,0.00090199,-0.026424,-0.013321,-0.12368,12
21448,0.0038497,1.85,0.0026967,0.001,0.64504,9.85,-18.049,35.05,289.99,0.0052351,0.00091468,-0.020302,-0.0035795,-0.11302,12
21449,0.0035668,1.85,0.0024988,0.001,0.64379,9.85,-18.049,35.15,290,0.005091,0.00093349,-0.0085393,0.019666,-0.080522,12
21450,0.0027956,1.85,0.0019618,0.001,0.64092,9.85,-18.049,35.25,290.05,0.0040331,0.00074621,0.0068472,0.052514,-0.027051,12
21451,0.00084862,1.85,0.00059447,0.001,0.63741,9.85,-18.05,35.35,290.11,0.0027991,0.0011862,0.0051632,0.068886,0.019177,12
21452,0.0013498,1.85,0.00094455,0.001,0.65551,9.95,-18.036,31.95,290.03,0.0070887,0.004788,-0.003845,0.096373,-0.049431,12
21453,0.0034364,1.85,0.0024037,0.001,0.65934,9.95,-18.035,32.05,289.97,0.0096202,0.0034652,0.0026832,0.027582,-0.16035,12
21454,0.004241,1.85,0.0029674,0.001,0.65982,9.95,-18.034,32.15,289.98,0.010103,0.0030956,0.01125,-0.032471,-0.20955,12
21455,0.0050858,1.85,0.0035585,0.001,0.65896,9.95,-18.032,32.25,290.04,0.011063,0.0030952,0.016974,-0.058227,-0.22128,12
21456,0.005646,1.85,0.0039505,0.001,0.65788,9.95,-18.029,32.35,290.11,0.012275,0.0034325,0.015909,-0.059227,-0.21032,12
21457,0.0047489,1.85,0.0033229,0.001,0.65708,9.95,-18.027,32.45,290.17,0.012629,0.00432,0.0086669,-0.046762,-0.18292,12
21458,0.001688,1.85,0.0011816,0.001,0.6559,9.95,-18.024,32.55,290.23,0.011071,0.0093358,-0.0015886,-0.018901,-0.10977,12
21459,0.0010995,1.85,0.00076964,0.001,0.64393,9.95,-18.046,34.65,290.06,0.004705,0.0025886,-0.006733,0.01017,-0.072382,12
21460,0.0035843,1.85,0.0025103,0.001,0.64411,9.95,-18.047,34.75,290.04,0.0058944,0.0012457,-0.022112,0.0012926,-0.11427,12
21461,0.0043044,1.85,0.0030158,0.001,0.64447,9.95,-18.048,34.85,290.01,0.0060315,0.0010856,-0.031379,-0.0064364,-0.13243,12
21462,0.004097,1.85,0.0028707,0.001,0.64505,9.95,-18.049,34.95,289.98,0.0057268,0.0010282,-0.033565,-0.0094816,-0.13914,12
21463,0.0037035,1.85,0.0025942,0.001,0.64519,9.95,-18.05,35.05,289.96,0.005429,0.0010225,-0.027344,-0.001968,-0.13006,12
21464,0.0033846,1.85,0.0023706,0.001,0.64405,9.95,-18.051,35.15,289.97,0.0052727,0.0010555,-0.015567,0.020406,-0.099092,12
21465,0.0027595,1.85,0.0019353,0.001,0.64135,9.95,-18.051,35.25,290.02,0.0044858,0.00093576,0.0022702,0.055596,-0.043239,12
21466,0.00089819,1.85,0.00062919,0.001,0.6368,9.95,-18.051,35.35,290.09,0.0031359,0.0014066,0.0054033,0.075073,0.015038,12
21467,0.0013957,1.85,0.00097677,0.001,0.65282,10.05,-18.04,31.95,289.99,0.0075795,0.0052934,-0.0017382,0.10389,-0.04787,12
21468,0.0032796,1.85,0.0022941,0.001,0.65681,10.05,-18.04,32.05,289.93,0.0097198,0.0037063,0.0083359,0.032074,-0.1587,12
21469,0.0040937,1.85,0.0028644,0.001,0.65779,10.05,-18.039,32.15,289.93,0.010352,0.0033671,0.019989,-0.028866,-0.20933,12
21470,0.0049761,1.85,0.0034819,0.001,0.65752,10.05,-18.036,32.25,289.98,0.01146,0.0033947,0.029415,-0.053938,-0.22383,12
21471,0.0056803,1.85,0.0039745,0.001,0.65697,10.05,-18.033,32.35,290.05,0.012962,0.0038045,0.031508,-0.053092,-0.2164,12
21472,0.0049567,1.85,0.0034683,0.001,0.65671,10.05,-18.03,32.45,290.11,0.013819,0.0049552,0.025581,-0.038989,-0.19429,12
21473,0.001836,1.85,0.0012852,0.001,0.65555,10.05,-18.028,32.55,290.18,0.0131,0.012017,0.0073171,-0.025414,-0.12766,12
21474,0.0012224,1.85,0.00085566,0.001,0.64363,10.05,-18.047,34.65,290.04,0.0058132,0.0035545,-0.014204,0.011613,-0.082012,12
21475,0.0037527,1.85,0.0026286,0.001,0.64371,10.05,-18.048,34.75,290.02,0.006788,0.0015776,-0.035206,0.0090096,-0.12542,12
21476,0.004376,1.85,0.0030665,0.001,0.64396,10.05,-18.05,34.85,289.98,0.0066212,0.0012867,-0.043824,-0.0010721,-0.14378,12
21477,0.0040431,1.85,0.0028332,0.001,0.64467,10.05,-18.051,34.95,289.95,0.0060786,0.0011738,-0.044613,-0.0066461,-0.15086,12
21478,0.0035558,1.85,0.0024909,0.001,0.64491,10.05,-18.052,35.05,289.93,0.0056244,0.001143,-0.036479,-0.00094592,-0.14237,12
21479,0.0031841,1.85,0.0022301,0.001,0.64392,10.05,-18.052,35.15,289.94,0.0053795,0.0011679,-0.022819,0.020874,-0.11256,12
21480,0.0026628,1.85,0.0018666,0.001,0.64132,10.05,-18.052,35.25,289.98,0.00478,0.0011017,-0.0035444,0.057923,-0.056623,12
21481,0.00094095,1.85,0.00065908,0.001,0.63595,10.05,-18.053,35.35,290.07,0.003442,0.0016178,0.0051188,0.080594,0.012525,12
21482,0.0014339,1.85,0.0010035,0.001,0.65016,10.15,-18.045,31.95,289.96,0.0079994,0.0057389,0.00028465,0.10877,-0.045707,12
21483,0.0031336,1.85,0.0021921,0.001,0.6545,10.15,-18.045,32.05,289.89,0.0098163,0.0039562,0.014431,0.033772,-0.15376,12
21484,0.0039605,1.85,0.0027713,0.001,0.65614,10.15,-18.043,32.15,289.88,0.010652,0.0036852,0.031167,-0.027807,-0.20526,12
21485,0.0048558,1.85,0.0033979,0.001,0.6569,10.15,-18.04,32.25,289.92,0.011889,0.0037441,0.045773,-0.051169,-0.22239,12
21486,0.0057164,1.85,0.0039999,0.001,0.65812,10.15,-18.036,32.35,289.98,0.01372,0.0042351,0.053785,-0.0442,-0.21868,12
21487,0.0053085,1.85,0.0037143,0.001,0.65976,10.15,-18.031,32.45,290.04,0.015532,0.0058452,0.048788,-0.014671,-0.20365,12
21488,0.0020447,1.85,0.0014312,0.001,0.66339,10.15,-18.024,32.55,290.1,0.016253,0.016612,0.031758,0.036966,-0.15644,12
21489,0.0014196,1.85,0.00099382,0.001,0.64639,10.15,-18.046,34.65,290.02,0.0078358,0.0055604,-0.0322,0.062646,-0.095539,12
21490,0.0039574,1.85,0.0027724,0.001,0.64472,10.15,-18.049,34.75,289.99,0.0080482,0.0021028,-0.052661,0.031148,-0.13598,12
21491,0.0044337,1.85,0.0031071,0.001,0.64453,10.15,-18.051,34.85,289.96,0.0073256,0.0015544,-0.06004,0.0088608,-0.15305,12
21492,0.0039661,1.85,0.0027793,0.001,0.64477,10.15,-18.052,34.95,289.93,0.006444,0.0013447,-0.057342,-0.0027679,-0.15901,12
21493,0.0034078,1.85,0.0023873,0.001,0.64472,10.15,-18.053,35.05,289.91,0.0058266,0.0012799,-0.046398,-0.00024157,-0.15011,12
21494,0.0029883,1.85,0.0020931,0.001,0.64367,10.15,-18.054,35.15,289.91,0.0054656,0.0012845,-0.030088,0.020754,-0.12089,12
21495,0.002496,1.85,0.0017492,0.001,0.64094,10.15,-18.054,35.25,289.96,0.0049153,0.0012431,-0.0097285,0.058892,-0.065551,12
21496,0.00097777,1.85,0.00068478,0.001,0.63506,10.15,-18.055,35.35,290.05,0.0037168,0.0018156,0.003988,0.084781,0.010833,12
21497,0.0014582,1.85,0.0010206,0.001,0.64754,10.25,-18.049,31.95,289.92,0.0082723,0.0060346,0.002392,0.10972,-0.042634,12
21498,0.0030245,1.85,0.0021159,0.001,0.65227,10.25,-18.049,32.05,289.84,0.010013,0.0042645,0.022975,0.030357,-0.14568,12
21499,0.0038713,1.85,0.002709,0.001,0.65414,10.25,-18.048,32.15,289.83,0.011109,0.0041001,0.048301,-0.033255,-0.19715,12
21500,0.0047361,1.85,0.0033144,0.001,0.65459,10.25,-18.046,32.25,289.86,0.012353,0.0041435,0.073448,-0.058629,-0.21523,12
21501,0.0056987,1.85,0.0039878,0.001,0.65467,10.25,-18.044,32.35,289.9,0.014085,0.0044773,0.098219,-0.05252,-0.21183,12
21502,0.006224,1.85,0.0043551,0.001,0.65298,10.25,-18.043,32.45,289.95,0.016126,0.0053739,0.11985,-0.024003,-0.19674,12
21503,0.0045375,1.85,0.0031751,0.001,0.65105,10.25,-18.042,32.55,289.99,0.01671,0.0079151,0.15568,0.020268,-0.17433,12
21504,0.0022549,1.85,0.0015783,0.001,0.63394,10.25,-18.059,32.65,289.99,0.019767,0.022282,0.18869,0.0028909,-0.13547,12
21505,0.0023075,1.85,0.0016151,0.001,0.63275,10.25,-18.061,32.75,289.99,0.020699,0.023874,0.18911,-0.0018935,-0.096139,12
21506,0.0023015,1.85,0.001611,0.001,0.62978,10.25,-18.064,32.85,289.99,0.020592,0.02369,0.1907,-0.0025633,-0.06164,12
21507,0.0022623,1.85,0.0015835,0.001,0.62701,10.25,-18.067,32.95,289.98,0.019894,0.022494,0.18754,-0.0020808,-0.031328,12
21508,0.0022011,1.85,0.0015407,0.001,0.62499,10.25,-18.069,33.05,289.98,0.01883,0.020713,0.17906,-0.00091027,-0.0047457,12
21509,0.002123,1.85,0.0014861,0.001,0.6238,10.25,-18.07,33.15,289.98,0.017517,0.018582,0.16551,0.00083689,0.019172,12
21510,0.0020193,1.85,0.0014136,0.001,0.62355,10.25,-18.07,33.25,289.99,0.015845,0.015984,0.14625,0.0028438,0.040023,12
21511,0.0018846,1.85,0.0013193,0.001,0.62422,10.25,-18.069,33.35,290,0.013799,0.012989,0.12152,0.0045792,0.058764,12
21512,0.0017183,1.85,0.0012029,0.001,0.62587,10.25,-18.067,33.45,290.01,0.011467,0.0098387,0.091644,0.0055126,0.076064,12
21513,0.0015296,1.85,0.0010709,0.001,0.62828,10.25,-18.064,33.55,290.01,0.0090852,0.006937,0.057691,0.0048623,0.091974,12
21514,0.0013471,1.85,0.00094305,0.001,0.63083,10.25,-18.062,33.65,290.01,0.0070455,0.0047373,0.022653,0.00080944,0.10652,12
21515,0.0012489,1.85,0.00087398,0.001,0.63313,10.25,-18.06,33.75,290,0.0060567,0.0037776,-0.00706,-0.011769,0.11643,12
21516,0.0012384,1.85,0.00086673,0.001,0.63545,10.25,-18.059,33.85,289.97,0.0059572,0.0036851,-0.017779,-0.01935,0.11767,12
21517,0.0011837,1.85,0.00082849,0.001,0.6362,10.25,-18.06,33.95,289.94,0.0054422,0.0032174,-0.025036,-0.016539,0.11419,12
21518,0.0011471,1.85,0.00080291,0.001,0.63535,10.25,-18.061,34.05,289.94,0.0051143,0.002932,-0.035448,-0.010874,0.10467,12
21519,0.0011705,1.85,0.0008192,0.001,0.63384,10.25,-18.062,34.15,289.95,0.0053288,0.0031197,-0.050101,-0.00355,0.088149,12
21520,0.0012584,1.85,0.00088075,0.001,0.63236,10.25,-18.063,34.25,289.96,0.0061617,0.0038796,-0.068763,0.0031747,0.061603,12
21521,0.0013795,1.85,0.0009656,0.001,0.63104,10.25,-18.064,34.35,289.97,0.007404,0.0051094,-0.087178,0.0087247,0.026905,12
21522,0.0014952,1.85,0.0010467,0.001,0.62912,10.25,-18.065,34.45,289.97,0.0086925,0.006497,-0.10605,0.015981,-0.012916,12
21523,0.0015583,1.85,0.001091,0.001,0.6238,10.25,-18.07,34.55,289.98,0.0094383,0.0073484,-0.14038,0.031091,-0.058041,12
21524,0.0027604,1.85,0.0019333,0.001,0.63681,10.25,-18.057,34.65,289.98,0.0082289,0.0031522,-0.12731,0.062636,-0.10743,12
21525,0.004466,1.85,0.0031295,0.001,0.64092,10.25,-18.055,34.75,289.95,0.0085643,0.0021093,-0.10803,0.030579,-0.13834,12
21526,0.0044049,1.85,0.003087,0.001,0.64321,10.25,-18.054,34.85,289.92,0.0076314,0.0016979,-0.095825,0.0066656,-0.1546,12
21527,0.0038174,1.85,0.0026748,0.001,0.64398,10.25,-18.055,34.95,289.89,0.0066997,0.0015103,-0.07988,-0.006185,-0.16032,12
21528,0.0032582,1.85,0.0022824,0.001,0.64409,10.25,-18.056,35.05,289.88,0.0060473,0.001442,-0.061432,-0.0035706,-0.15196,12
21529,0.0028211,1.85,0.0019761,0.001,0.64311,10.25,-18.056,35.15,289.89,0.0055927,0.0014245,-0.039682,0.01823,-0.12379,12
